x,old_curve,finetuned_curve,kl_finetuned_curve,finetuned_q25,finetuned_q75,kl_finetuned_q25,kl_finetuned_q75
1.0424849699398793,-1.5201359283830822,-0.18302629260716929,-0.1791644931155601,-0.19570663251614651,-0.17121885810178347,-0.19287628577592764,-0.16710357803612
1.0561122244488974,-1.4879312467809882,-0.20681854400938476,-0.20196045134263951,-0.22517769129865395,-0.18937508820916432,-0.22243015692954574,-0.18552700749418993
1.0697394789579153,-1.5152312121673674,-0.23261116319224354,-0.22610500828593588,-0.25681614837422656,-0.20701205674791234,-0.25571970867657789,-0.20216206621794036
1.0833667334669332,-1.5226777372608213,-0.26074416029514991,-0.2554273705718455,-0.29045040606594402,-0.22581084295443316,-0.28925346087342396,-0.22341655436708086
1.0969939879759516,-1.4950679261746185,-0.28979683795799882,-0.2847286084709158,-0.32499177359855591,-0.24966734762967435,-0.3231699034794896,-0.24670919125159407
1.1106212424849695,-1.4982956703893198,-0.3203660488769372,-0.31653941024640775,-0.36287919076656583,-0.27546363330855927,-0.3599898954667507,-0.27370110567511174
1.1242484969939874,-1.488222325410796,-0.35578590739306493,-0.35052612263957816,-0.4008033973050632,-0.30422373548371806,-0.39960233650941634,-0.30649207100674547
1.1378757515030056,-1.4791397331149914,-0.39634359147867171,-0.3903109170698969,-0.44193417012725866,-0.33965342881375404,-0.44215215929128204,-0.34311888149851938
1.1515030060120237,-1.4614391941190306,-0.4378478633942241,-0.43277950788382669,-0.4871379460773857,-0.38057789450103635,-0.48727082352201878,-0.38196504857095259
1.1651302605210416,-1.4479011471725074,-0.48407786826123589,-0.47721585271029854,-0.53653670328405723,-0.42657972317933301,-0.53518193663284896,-0.42844403275083315
1.1787575150300595,-1.418977057419522,-0.53803853531551993,-0.52962489684245084,-0.58989890454550564,-0.48107410833430331,-0.58350699603448697,-0.47688678398246692
1.1923847695390779,-1.4083690083136806,-0.59363749766509888,-0.58740040974118091,-0.64821321207413418,-0.53974492763680448,-0.63942708760657052,-0.53919050957498149
1.2060120240480958,-1.3971983651199491,-0.65332272558022786,-0.64895119296303094,-0.70464053763088819,-0.60550930569891226,-0.69592606578701854,-0.60054219932252573
1.2196392785571137,-1.3699608216505901,-0.71925522552751131,-0.71473830514599457,-0.7672172383292154,-0.67997591738294061,-0.75708266535649327,-0.67263068973488505
1.2332665330661319,-1.3547665813664733,-0.78924899777240398,-0.78658957277798447,-0.83738826636219355,-0.75392459578446969,-0.82439377209718234,-0.74547567397522996
1.24689378757515,-1.3310656196767012,-0.86526982719789158,-0.86346777577301459,-0.90346466557145511,-0.83238630249845369,-0.89418021758812261,-0.82472917854968975
1.2605210420841679,-1.3062823957289083,-0.94222208563109477,-0.94123255658945804,-0.97961486857751179,-0.91832315164672429,-0.96986217705219013,-0.90907579003608974
1.2741482965931861,-1.2828949358817918,-1.0266440092544897,-1.0192284601853487,-1.0574737078693714,-1.002795147288001,-1.051447676855791,-0.99682280572102766
1.287775551102204,-1.2593804795549084,-1.1098648580947499,-1.1057843129906773,-1.1449463654689078,-1.0856487944505919,-1.1364135715743626,-1.0795246844631508
1.3014028056112221,-1.2323568190423682,-1.1973626200882608,-1.1911601348638086,-1.2287370194367333,-1.1604640053578867,-1.2223603046393534,-1.1555115796813662
1.31503006012024,-1.2106982953845433,-1.281176180135736,-1.2694302210868544,-1.3209277621918805,-1.2324015134666328,-1.3139172683422369,-1.2259107550916051
1.328657314629258,-1.1991422522685422,-1.3571022396616867,-1.3467283458581372,-1.4073826475726858,-1.3026963531953242,-1.4018505088129851,-1.2959832182446425
1.3422845691382759,-1.1910525972041093,-1.426112524257469,-1.4169737661307449,-1.4843819729292274,-1.3659783152423337,-1.4710636993836324,-1.3580861468709979
1.3559118236472942,-1.1851392312013671,-1.4903085195051728,-1.4776208931874018,-1.5519684742953401,-1.4280167705341729,-1.5366980362358218,-1.415380951642927
1.3695390781563122,-1.1603339932629551,-1.5409316614635071,-1.5312969913648102,-1.6096989396665373,-1.480169584901645,-1.5879768003811445,-1.4678862664229959
1.3831663326653301,-1.1318074952202131,-1.5863425554440544,-1.5736463034755048,-1.65838098791694,-1.5243107874505815,-1.6367813445463486,-1.511414620002975
1.396793587174348,-1.1154432513417794,-1.6181864295268147,-1.6062757355661488,-1.6906474245776197,-1.5579693567432786,-1.6707869808407514,-1.5487155976730642
1.4104208416833661,-1.0909767384809781,-1.6430818177251119,-1.6281299050507874,-1.7088188459024138,-1.5819464288360736,-1.6875142952986155,-1.5727004176983235
1.4240480961923843,-1.0764124262734853,-1.651335960791827,-1.6353291475862057,-1.7135630378772493,-1.5933922274222598,-1.6937777182213343,-1.5861343488508102
1.4376753507014024,-1.0699504425198065,-1.6452083495794976,-1.6302394229574129,-1.6988571317660723,-1.5947812483374519,-1.6791391033938909,-1.5855043137527243
1.4513026052104203,-1.0753352218473831,-1.6295217954922787,-1.6119309881261445,-1.6730246155066939,-1.5818634265206337,-1.6544905033341497,-1.5763603129353936
1.4649298597194385,-1.0681201424603604,-1.592330644184841,-1.5781710941717964,-1.6268031383040056,-1.5545170390805625,-1.6124291841254526,-1.5419707167312617
1.4785571142284564,-1.0666559213632065,-1.5401621357457782,-1.528105502305684,-1.5650291165256425,-1.507780901334681,-1.5530931358980518,-1.4972747335398606
1.4921843687374745,-1.0566494449715655,-1.4681486787020446,-1.455682619352038,-1.4885670011196106,-1.4357353788698579,-1.4753134432595596,-1.4202143415231236
1.5058116232464926,-1.0463183405409113,-1.3737349969037711,-1.3589518467989963,-1.396882123311999,-1.3440223986790962,-1.386722501470814,-1.3200117193804384
1.5194388777555106,-1.0356366045061258,-1.2570855820540836,-1.2423286594252358,-1.2900864186172001,-1.216216098798081,-1.2781667271621822,-1.20357094673276
1.5330661322645287,-1.0078645516425728,-1.1202300312863211,-1.1042909766245419,-1.1631405023479,-1.0677701554445258,-1.1537909961144355,-1.0558098740629189
1.5466933867735466,-0.99444419820403984,-0.96494946178560759,-0.94464333557891522,-1.0139908615688964,-0.90095788967181112,-1.0053982680973745,-0.88438881994158458
1.5603206412825648,-0.98189463957433787,-0.7848997109775756,-0.76998311844323553,-0.83648603448442149,-0.71664091396091678,-0.82834163372702285,-0.70237232543197725
1.5739478957915827,-0.98385693667543184,-0.58779700352121989,-0.5698300589274784,-0.6424169912837383,-0.51292630093998715,-0.64056811587755935,-0.50570180836333878
1.5875751503006008,-0.96786917004997308,-0.37336958782432705,-0.35538203400089574,-0.43233640988148569,-0.3001079271219621,-0.42731832661995239,-0.28665625133956674
1.6012024048096187,-0.95553050211132717,-0.14933266348710686,-0.13678211466965123,-0.21264615422638761,-0.087101742614990832,-0.20556852298041556,-0.072582925962147743
1.6148296593186369,-0.95013000110813017,0.075172014484108818,0.087882180131355736,0.021096700835780614,0.13476618432379406,0.019924980301061102,0.14471593740040795
1.628456913827655,-0.93539798657885542,0.3053354219850718,0.31070269826180125,0.25575088576616023,0.34348570018017355,0.25246569498871296,0.35913741797439913
1.6420841683366729,-0.91615112371028073,0.51902949899882977,0.52828986905592035,0.48266533633192288,0.5573863034806158,0.47742541746537581,0.56754663120973703
1.6557114228456911,-0.89991904508495602,0.72892942223122104,0.73487950076964548,0.69526537704749192,0.75625786248450144,0.68881989804280885,0.76669735942059247
1.6693386773547088,-0.88614326628226103,0.91750539140901055,0.92020858999949207,0.87792670721194133,0.9459184331353645,0.88052974476718138,0.95139773991434329
1.6829659318637269,-0.86372479650477618,1.0793857129521927,1.0840089170144598,1.0463138294688807,1.1045755025256629,1.0471321913653679,1.1139097444356245
1.6965931863727448,-0.86002887630025104,1.2169786804848597,1.2211576491892122,1.1790987562802739,1.2526479892052924,1.1855572338676552,1.2562803020519959
1.7102204408817632,-0.84908346363940623,1.3285954490266647,1.3360518697372648,1.282514583024855,1.3779135989888447,1.2902631709487846,1.3799114308486415
1.7238476953907811,-0.83816215574685771,1.4175090026670172,1.4229589669085896,1.361583982085889,1.4698938324016817,1.3708723637603897,1.4723748522525808
1.7374749498997992,-0.82625643209024346,1.4807972741644799,1.4923405096700102,1.4193148100813264,1.5316654723649932,1.4316802102060089,1.5385824801151009
1.7511022044088171,-0.8218278378720355,1.5207865659622519,1.5310103853285097,1.4576504562492776,1.5714537423191546,1.4704332537779299,1.5771512691096921
1.7647294589178351,-0.81088931383681351,1.5378600548890957,1.5467212251989038,1.4748880724907631,1.5899765634879164,1.4877913162380132,1.5915018962302312
1.7783567134268532,-0.81411245085320305,1.5301380558242803,1.5414798646360706,1.4724582413280349,1.576495004856016,1.4862784361646622,1.5829609157656856
1.7919839679358711,-0.80067318178294578,1.4992401582305503,1.5154568933554899,1.4518406968406277,1.54314740705695,1.463091642367472,1.5524175680126744
1.8056112224448893,-0.78491218779643801,1.4450251708709756,1.4644109031279056,1.4057181216434753,1.485553486917853,1.418365871617659,1.4972210421127958
1.8192384769539074,-0.77745516719462404,1.3733933585189049,1.396018533106731,1.3374452769963412,1.4101229571588529,1.3512155055755295,1.4254410506602635
1.8328657314629253,-0.76590674215185794,1.2790711027046922,1.3026209885478433,1.2431188680393861,1.3143134452418623,1.2642558582105028,1.3343560395692915
1.8464929859719434,-0.753784392778307,1.1674251576784875,1.1848745164462933,1.1214887730950318,1.2017528349039306,1.1442441243883796,1.2353721077767816
1.8601202404809614,-0.73253174377501784,1.0307609479996773,1.061577469104015,0.98123387740439882,1.0814961343826786,1.0075702903820585,1.1155161418524078
1.8737474949899795,-0.73108898804355427,0.89056767031849782,0.91653429650052975,0.8269916773048831,0.9460621423569423,0.85984302495264509,0.97873134605585022
1.8873747494989976,-0.71920723012920595,0.73697321760042644,0.76607884590518771,0.6640080254506382,0.79380510074105126,0.69377973755030931,0.83678383201423112
1.9010020040080156,-0.72041666880925281,0.57705031390923134,0.6082401881390882,0.50139459521765062,0.63645729855864075,0.52597950156975415,0.68788186397523321
1.9146292585170337,-0.70445385548234762,0.41222147687770927,0.44038235317736663,0.33723153996215277,0.48142370483637531,0.35680051950943154,0.52826074975143611
1.9282565130260516,-0.70510242998619854,0.24932126497849244,0.26795351036763504,0.16825643561247608,0.32680314738655092,0.17840841129619731,0.37029096365766878
1.9418837675350695,-0.71481170329969801,0.082253730922389343,0.11222296568689638,-0.0010867582412400906,0.16528290549716018,0.0069557330308987475,0.2092454519986397
1.9555110220440877,-0.71930530426373984,-0.076359888477577562,-0.046906236172473359,-0.1642971531542276,0.012602157647519679,-0.1456583464517629,0.048598124008795388
1.9691382765531056,-0.73027536766469558,-0.22621963116282245,-0.19725683489661608,-0.31472001445174247,-0.1350148548780481,-0.29078002453979557,-0.10576593823439702
1.9827655310621237,-0.73130969909089005,-0.36472104664031829,-0.33328260946598781,-0.4468971195446117,-0.27439508082873598,-0.42495014014836541,-0.23912833701518421
1.9963927855711419,-0.74263668741624611,-0.48881341349593521,-0.45868058793845251,-0.56500780233632708,-0.40881632508434107,-0.54211697177853724,-0.37079894587105877
2.0100200400801596,-0.73928300304157679,-0.60111589463018755,-0.57164458936173257,-0.67227773747535924,-0.52928193467035656,-0.64210370605928513,-0.49477075215305621
2.0236472945891779,-0.73458206711418894,-0.69766582774381636,-0.66508200142779961,-0.76561122303021045,-0.63567666796733135,-0.74091718375067495,-0.60311835702607186
2.0372745490981958,-0.73010899566947063,-0.78519579900160197,-0.75863975355208435,-0.84080510533732444,-0.72720375337638021,-0.82124359519546086,-0.70358576735823053
2.0509018036072137,-0.7227798417317246,-0.864123034719955,-0.84155295244105688,-0.91225969200747203,-0.81528929642086645,-0.88716438014105015,-0.78816923778831471
2.0645290581162321,-0.73211588052385212,-0.92968418547958653,-0.90784967756571366,-0.97098882273546283,-0.87629649525355424,-0.95131132776823835,-0.86006690179451573
2.07815631262525,-0.72507480988816186,-0.98669361003890699,-0.96526941395082877,-1.0209146424332765,-0.93068965119317992,-1.0014523322413256,-0.91950324023508867
2.0917835671342679,-0.71150615287018715,-1.0298997000643053,-1.0133414783297845,-1.0610024349267597,-0.98033197218200541,-1.0498181440649541,-0.96452646687876098
